review_body,review_date 
"Wow, where to begin... This place is GIGANTIC and that is not a positive. It always felt like an amusement park without the fun. We got lost trying to find the lobby and pretty much everything else at first. We asked for an upgrade at check in and got quite the sales pitch (if you have the option to upgrade via an email offer I would do it then as those are much cheaper). We ended up in a partial ocean view room in the Ali'i tower. The room was nicely furnished and we did have a decent view. Bathroom and closet were spacious as well. Beds were horrible - it felt like sleeping on a stone bench and I woke up sore every morning. The rooms seemed better insulated and therefore quieter than regular hotel rooms which was nice. Service is a real low point at this resort though. Almost every employee we encountered was rude or acted like we were burdening them. We had to call every single day, sometimes multiple times per day, to request (complimentary) water bottles; I witnessed a concierge tell a guest that he would not book her tickets to a show (literally his job); after checking out I was denied a bottle of water for our trip to the airport. I was expecting a lot more for a resort catering to tourists in a city catering to tourists. Also, the grounds are really not visitor friendly. Lots of hills and uneven sidewalks, which are all stone pieces rather than solid concrete - pulling luggage is a chore. All the food is disturbingly overpriced and tastes terrible. After a long day of traveling we ordered ""room service"" of a personal pizza and hamburger and it was over $70. Overall, I would advise people to stay away and spend your money elsewhere.","January 12, 2019"
"I stayed at a very nice one bedroom unit in the Kalia Tower. Parking is convenient, although expensive at $45/day. Our balconies had a city view, which is beautiful at night. The tower has it's own pool in the 4th floor, which is a bit small. There are other pools, a lagoon and of course direct beach access available in the complex. We enjoyed our meals at Tropics restaurant- the breakfast menu is innovative, and the service was very, very good! Be prepared for lots of tourists- this is a touristy area of a tourist mecca, not a quiet romantic place. The Waikiki trolley stops nearby, which is an easy and inexpensive way to get to both Waikiki beach and Ala Moana shopping center. ","January 12, 2019"
"Resort is beautiful & has many good restaurants on site. Add beautiful beach area and Friday night fireworks on the beach and it’s relaxing. Take the walkway along the beach to other sites, shops and restaurants!!! Enormous complex!","January 12, 2019"
"First the positives ... great location and views from beach facing rooms. However, it feels like the place has gotten too big and is now desperately in need of a makeover of rooms and most importantly, service. Had a room in Tapa tower. Nice big 1 bedroom suite with great view. But place was in dire need of refurbishment. Stains on floor, dust on most fixtures, air conditioning stopped working and when it did was extremely noisy, not all water taps worked, bed and bedding OK but no where near what you would get for some price $500 per night) in most hotels.However, service was appalling. One nice person in whole week of being there (the guy at check in). Restaurants were too busy and most staff were generally rude, forgot orders, or simply ignored people. Even concierge and duty managers seemed mostly interested in simply making problems 'go away' by offering $20 rather than addressing anything. Many staff seemed uninterested and simply there to do a job rather than be helpful.End result was that after paying a huge amount of money, we left feeling like place was simply a huge machine (there seems to be thousands of guest at any one time) there to take your money and then move on to the next guest. If you could avoid interacting with staff or inhouse services and simply enjoy pools and location then this is a good place.","January 12, 2019"
"We stayed here for our honeymoon at the end of December 2018 to the beginning of January 2019. We had an oceanfront room on the 4th floor. It was very nice, clean, and we had a great view of the weekly Friday night fireworks. The hotel was not nearly as crowded as we anticipated, based on other reviews we read before our trip. Check-in and check-out were very easy. Parking is very expensive at the lot closest to the resort, but if you are military, you can get a discount at a parking lot near the Hale Koa resort. The Ali'i has its own pool, bar, and restaurant (not all of the other resorts have these). Everyone who we encountered as an employee was very attentive. There are also lots of boutiques and restaurants within a reasonable walking distance of the resort. We spent most of our trip walking, rather than driving. A few other amenities are that there is a heated toilet seat in the bathroom and there is AC (only goes down to 68 degrees). One thing that might be helpful to know (as we were not aware of this) is that if you want to use the lounge chairs and umbrellas on the beach, you have to rent them for a fee; they are not free to use. However, the pool lounge chairs are free to use as they cannot be reserved. There are robes and slippers in the bathroom closet, but they are very expensive to purchase for the quality. The laundry is also very expensive, so I would recommend not planning to do laundry on your trip.","January 11, 2019"
"We went to Waikiki for Christmas, New Year and my wife's 40th Birthday. On arrival around 8pm, we were dropped off at another part of the hotel complex. No person meeting us, directions, just left to find our own way to the main reception.Once checked in and found our way to the room, the junior suite was not what we expected having paid the extra for this room. The room is dated and need updating. We had a separate area with a fridge, coffee machine. No spoons to stir coffee, no knifes and forks etc.When it came to the cleaners, the did as little as possible. An example of this is that my little girl dropped on the floor some Lego (present for Christmas) and 2 days later I picked this up off the floor. The sinks were not cleaned as the wife ended up doing this herself. Very poor on the cleaning front.Location was good as just far enough away from the shops and restaurants in Waikiki main shopping area. The sign on the pool mad us laugh as it said that sun loungers are not to be reserved. If you don't return within 1 hour your items would be removed. This never happened.","January 10, 2019"
"Arrived on New Year’s Day to a hotel filled to capacity. We had booked an ocean view in Rainbow Tower, and ended up with a lagoon/ocean view with 2 balconies for the first 2 nights and then spent last 3 in ocean/diamond head view (my favorite). Donna was wonderful to work with—so cheerful and accommodating (as are most of not all staff at this hotel). Spent most of the time at the crowded beach as pool was super crowded and shaded most of the day. This property is simply beautiful—an oasis in the midst of a crowded city. Do miss the penguins, tropical birds, and beautiful floral displays and much prefer the older tropical decor rather than the muted drab colors, but I would never consider staying anywhere but here. A few minor glitches—with the worst being a non functioning elevator—but still a great property especially with Friday’s fireworks outside our door.","January 10, 2019"
"We love this resort. It does get crowded when there is a conference going on and the bars are full. The rooms have small refrigerators (most of them I believe) You don't need to leave the resort unless you want to. There are multiple ABC stores for food, tropical clothing, wine, liquor, gifts, etc. There are many small shops on the property. Things can get a bit expensive but welcome to Hawaii! This is the only place we have ever stayed in Waikiki.","January 10, 2019"
"We stayed here (in the Ali'i tower) the last few nights of our 2-week honeymoon trip. Room was beautiful and clean. Partial ocean view. We stayed at mostly Hilton properties around the islands, as this is our status loyalty. We absolutely won't ever return to Waikiki Beach though, and certainly not at this hell hole of a ""resort"". In a way, being in Waikiki is much worse than where i work in Times Square. I'm glad we only stopped here for 2 nights before flying home. We did not rent a car for this portion, because they wanted to charge around $50/night LOL!!! this place is for tourists.Hawaiian Village is notably the best hotel in Waikiki, which doesn't say much at all. The beach itself is narrow, filled with shells, can't be barefoot really, overcrowded in general, overrun with tourists, and the resort removes all the chairs before sunset!! Not pleasant at all to hang out. We didn't even go in the ocean on this leg of the trip because of how unpleasant their beachfront was. Does not even feel like a vacation. It baffles me that some people spend an entire vacation in waikiki, packed like a sardine in this resort. The pools were all COLD, but are open until long after sunset, but IF YOU DONT RETURN YOUR TOWELS BY 5PM THEY CHARGE YOUR ROOM. What the hell? this place is stingy and leaves a bad ""factory"" taste in my mouth. In the ""exclusive"" Ali'i tower pool, it was also ice cold and the hot tub was broken. On the second day, they brought a makeshift above-ground temporary hot tub and set it up. Within minutes of turning it on, 6-7 screaming children jumped in.... and didn't move for hours... then mid-afternoon the waitresses did last call at the Ali'i pool!! in the afternoon!! i asked why and she said when its not busy ""enough"" they all get sent home. This hotel is a good representation of Waikiki Beach at large -- TOTAL GARBAGE.If you are headed to Oahu specifically, i highly recommend you skip Waikiki Beach entirely, and the Hilton portfolio entirely, and stay at Disney's Aulani near Ko Olina.","January 9, 2019"
"I recently completed my second stay at the HHV in December 2018 as a Hilton Honors Diamond level status guest. While I didn't expect a corner suite upgrade, I did expect something better than a 7th floor room in the tired, worn out Kalia Tower with a view of a parking garage. At check-in I was also advised of the $10 per day Diamond guest credit for select F&B locations at the HHV. Once I arrived home I noticed I received NONE of the promised credits and had to take the time to call to get the applicable charges reversed - very disappointing! What's the point of brand loyalty if you don't receive notable benefits during an aspirational trip? You can do better HHV - you have for me in the past. Now for the positives - the Lanakai Juice outlet (excluded from the $10/day food credit benefit for Diamond guests) was awesome. A must stop everyday of my trip for their unique bows and smoothies. Not the cheapest but, hey, it's Hawaii right? The pools were well maintained and visually appealing with the one of the 4th floor of the Kalia Tower always being the least crowded. Associates were generally friendly and valet service was always timely.","January 9, 2019"
I took my 7 yo daughter for a quick vacation before the holidays ended. We spent 4 fabulous days at the resort with a room in the Rainbow tower with a spectacular view of both the city and the Pacific. Our days consisted of beach then pool and back again. Wonderful fireworks on Friday and New years eve. Found a few ways to keep food costs down (round table pizza and ABC market). Enjoyed excellent meals at all on property resteraunts. Met some neat families and felt totally relaxed throughout. Thank you Hilton for a very meaningful and memorable stay!,"January 8, 2019"
"We stayed here for our first trip out to Oahu and were not disappointed. The resort staff is extremely nice and helpful as well ensuring you have the best stay possible. We stayed in the Tapa Tower on the 16th floor with what they called a resort view. While facing a shorter resort tower, we were still able to see the ocean and watch as the sailboats went in and out as well as the surfers. The room was spacious with a balcony and it was easy to navigate from our tower to the beach. We spent most of our time at the beach instead of in the pools, but everything was very nicely maintained and clean. We went night snorkeling a couple of times with a dive light and were extremely surprised at the ability to walk right into the water from the resort and be swimming among some of the largest sea turtles we encountered. There was a lot to see and do, though some was quite expensive (you are paying for the ease of access), but just outside of the resort were more shops and prices went down quite a bit. I would recommend staying here for anyone that is looking for the whole complete Oahu package. It was an amazing experience and closely located to everything that we wanted to do. You do not have to go far to find something interesting or adventurous.","January 8, 2019"
"The HHV is absolutely huge, with people everywhere you go, any time of day. We stayed at the Alii Tower, which had its own checkin, making life definitely easier. We were offered an upgrade, which we accepted, and definitely enjoyed the ocean view. The room, while spacious, is in need of refurbishment, since the furniture is looking somewhat beat up. The bathroom is large and well appointed, but I sure could have used a clothesline in the tub to hang up wet bathing suits! We found the nightlife fun on one evening with a good band playing (loved the line, ""We're playing the music you listened to before you could afford to come to Hawaii!"") but very frustrating on another, with no seats and a large party grabbing every table and chair as soon as they became available. We ended up leaving. The beach is nice, but $50 to rent an umbrella and chair for a day? What in the world is the resort fee for then? If you like the idea of being constantly surrounded by thousands of your newest friends, you'll love the HHV. If you're looking for a more ""aloha"" vibe, you might need to look elsewhere. Having just come from several days on Maui, with a much more relaxed atmosphere, this was a bit jarring. I will say, all the staff we encountered during our 4 day stay were friendly and helpful, and we did enjoy our time on Oahu. I guess it depends on what you're looking for.","January 8, 2019"
"This hotel is in a great location and receives huge amounts guest traffic. The staff and hotel layout are simply not equipped to handle this amount of traffic. Be prepared to wait in long lines for check-in, and don’t expect much in the way of customer service.","January 8, 2019"
We stayed in the Rainbow Tower at Hilton Hawaiian village for seven days over Christmas. The hotel property is beautiful and is on a perfect spot on the beach. Our room was on the 19th floor. We had a beach view which was super nice. Our room was in desperate need of repairs. There were dents and scrapes in the walls. The tiles were chipped. The paint was in serious need of redoing etc. The bedding was ripped on the duvet cover on one of the beds. Our biggest complaint however would be that of the seven nights that we were there we didn’t have hot water for four of them. We were given a wide variety of reasons as to why we didn’t have it. Most people on the 19th floor didn’t have hot water. We were given a refund for our resort fees as compensation for not having hot water but other than that they weren’t overly helpful. The staff is friendly but the suggestions like showering in a different tower were not very feasible. We would have appreciated being moved to a new room with functioning water and no excuses as to what was wrong. We wish that we would have had a better experience as quite a lot of the rest of the hotel was quite lovely. The fireworks were awesome the pools were also very nice. We also enjoyed the movie rentals. ,"January 7, 2019"
We had a great stay here. We enjoyed the resort. Our room was great. Shout-out to Keith the bartender who took good care of us and mixes a good drink. The sunset views are spectacular. The amenities are ample. It is a huge facility.,"January 7, 2019"
"There are better hotels. No recognition of lifetime Diamond status. Room was old and small and was not offered WiFi. No help to find the room. No help with bags!Everyone stood around and watched. Shuttle took us to the very back of the hotel with no instructions to find the lobby. As a Hilton Diamond, I stay in many hotels over the last 30 years, this ranks at the bottom. DO NOT STAY HERE! Horrible service. I ","January 7, 2019"
"We are currently staying at this hotel.Where do I start...We paid to be in the Ali’i Tower which is meant to have additional benefits.• check in was terrible, we had to wait until 5pm until our rooms were ready• I booked 8 months ago and asked that our rooms were together. We were put 4 floors apart.• our rooms were not cleaned until late in the day.• most days we would find I room cleaned but not the other.• the Hilton promotes the large range of stores but it is hard to charge back to the room so you have to carry around cards or cash.• The rooms were poorly cleaned. There is brown stuff around all the drains.• the exclusive area for Ali’i guests has a freezing cold pool and tiny gym.• everything is overpriced $70US for a large and small pizza.• you even have to pay for non motorized water gear - paddle boat $50 per hour• partial ocean view means you have to hang off the balcony to see it.The list goes on..... no value for money.","January 7, 2019"
"Stayed 12/30 until 1/4. First ever visit to Hawaii. With so many reviews, there's not much to be said that hasn't already been said. I'll try and keep it short and sweet and focus on just some key points. Overall, I think a 4-star rating is too high, but a 3-star rating is too low. I'd probably say this is more of a 3.5 to 3.75 property mainly because the extremely high luxury pricing doesn't necessarily mean luxury accommodations and amenities. Pros: - Only about 20-30 minutes from the airport- Property has everything you could possibly need. Like 3 ABC stores (sort of like convenience stores), multiple restaurants, bars, shops etc. If you don't ever want to leave the property, you don't have to. - Plenty of pools to choose from and most are good for kids (only one pool has slides, however)- An easy 5-10 minute walk to any of the pools, the lagoon, shopping, dining or the beach. - Very kid friendly when it comes to amenities, including surf lessons for example- Great location- Good dining options give you some variety if you're hesitant to leave the property. - You are given towel cards that you can exchange for beach/pool towels - no need to bring your own. Just make sure you return the towels to get your cards back for the next time.Cons: - Most of the pools are on the smaller and get overcrowded by mid-morning. - Crazy expensive for just about everything (And this is coming from someone that regularly visits NYC, LA, Chicago, etc.). If you want to save some money, take a short Uber out of property or walk along Kalakaua Ave (10-15 min walk to more shopping/dining/etc). - Rooms in the Tapa Tower and Grand Waikian were somewhat outdated and, to me, not worth the price of admission. I.e., luxury pricing but 3-star lodging. - Only one bar seems to be open late (Tapa Bar) and gets very crowded- No adults-only pool- There is no fun allowed in the pools. This is not a joke. You cannot throw the ball, ride on each other's shoulders, toss your kids, etc.The pool police will be on you like hawks. Tips: - Get down to the pool about 8 AM if you want to reserve some lounge chairs (they're first come, first serve). However, if you vacate them they will be taken within seconds. Beach chairs/umbrellas are rented.- Consider express checkout as you can be waiting 5-10 minutes along for an elevator between the hours of 9 AM and 12 PM on busy checkout days.- Uber is cheaper compared to Cabs for just about any destination. Cabs are readily available but I never waited more than 5 minutes for an Uber. Compared to others I talked to that took a cab I always saved about $5. Over half a dozen trips (not counting the airport) that really added up. - Different towers have different check out times. Check yours closely. - If you want to have fun in the water, go to the lagoon or the beach. Avoid the pool police.Bottom Line: - I came for a wedding and chose property based on that fact. If I were to come again for just myself, I would likely choose somewhere else simply to try and save some money. However, if money is of no concern, it's hard to go wrong with this property as it has everything you need.","January 7, 2019"
"Booked our family’s holiday trip six months in advance and we were very excited to get to Hawaii. Upon arrival, surprised to see bell men standing around and not offering to assist guests with bags. Okay, we’ll handle our luggage then. Get to front desk and the room we requested six months ago is not available. Clerk tells us to check back in a few days to see if something opens up because it’s Christmas and they are booked solid. Well, this was certainly a sign of what would come. Overall poor service and not consistent with the “Hawaiian hospitality” that everyone talks about. The only staff that went out of their way to be friendly was Housekeeping that would greet you each day with a “good morning”.So, after getting to our room carrying our luggage, we were completely disappointed with the condition of the room. Attached are pictures from the sofa bed where my children would have to sleep (because they gave us the wrong room) where you can clearly see disgusting stains on the cushions. We also had to request a roll away bed/cot (again, because they gave us the wrong room type) which took 4 calls to the front desk to finally arrive at 9:45pm. After two days on these uncomfortable options, our kids begged us to sleep on the king bed because the sofa bed and cot were terribly uncomfortable. The views from the balconies was breathtaking and it was wonderful to enjoy a cup of coffee each morning looking at the water, see pic. That is, until they started construction on the building fascade to be awoken to the sounds of concrete drilling and the annoying beeping of some mechanical lift.Elevators - terrible. Be prepared to wait 15 mins. Pool area - it is not at all closed to the public and we saw on several occasions, locals using the pool then walking out to their cars parked in the municipal lot next door. There is also nothing to prevent anyone from getting onto an elevator and walking on guest floors. Food -pizza spot was good. Lanpert’s was our daily coffee and ice cream spot. Overall, prices are outrageous, even when compared to New York City prices. But, that’s typical for Hawaii. Want to save a few bucks? Hit the ABCD store for beers/alcohol and light food and snacks. The one in the village is comparably prices with others in the area and it was very convenient.So, it’s time to go home. Let’s have some pizza before the long flight. Oh, where can we leave our luggage? Well, instead of the bellmen looking to assist, they point us to another building and tell us to leave our bags with their bellmen. As we walk in the pouring rain rolling our luggage, I can’t help but remember that no other place has treated us so poorly after spending so much money. Oh, this was a memorable trip - for all the wrong reasons. Do yourself a favor and consider another hotel.","January 7, 2019"
This was my 5th stay at HHV. Staying in the Rainbow Tower in the Ocean front room allows for an amazing view of Diamond Head. All of the staff at HHV go out the their way to make my wife and I feel welcome. There are some really excellent restaurants here. Tropics was great for me as well as Hau Tree Cantina. You can also enjoy the Hau Tree menu at the superpool. I really liked the veggie burger at tropics. We also had some great veg meals delivered via Doordash and Uber Eats. The location is the best part of Waikiki beach and it is very easy to walk around. Mahalo and have a great stay there. We will definitely be back.,"January 7, 2019"
"I am a Hilton Diamond member so I’m obviously a loyal customer. But you are not appreciated as a loyal member here, and the cost of everything is highly inflated. Be careful when booking ocean and resort view rooms. They aren’t as advertised!","January 6, 2019"
"The hotel and staff are amazing. We stayed in the rainbow tower for our honeymoon. It was amazing, we would love top stay here again. The beach is amazingly close and not very crowded compared to the other areas around Waikiki.","January 6, 2019"
"We stayed at the Hilton Resort at Waikiki. The room was fine with a beautiful view of the Pacific, though it was called a partial view. The restaurants were quite expensive though we found out all restaurants were quite expensive. The beach was nice and well kept. A big down side was the price for parking; something like $45 per day. The tower we stayed in was one of their ""resident"" towers or whatever they call them and since we weren't residents, the front desk in the building wouldn't/couldn't help us. We would have to go to the main desk in another building if we needed something. I don't smoke, but for those who do there is only one designated smoking area in the whole resort. Overall it was a good visit, but I expected more for the price.","January 6, 2019"
This is a great facility. Took over an hour to check in even though I had checked in online. They don’t have full online checkin here to get key stayed in Alii tower which is supposed to be best with concierge but they don’t know what they are doing. Hard to get a chair at the pool and they nickel and dime you. Overall there are much better hotels. ,"January 6, 2019"
"We hired a shuttle from the airport to this resort on 11/30/18. Upon arrival to this resort, the passengers were let off at the resort bus shuttle area. We received our luggage and there were no bellmen there. We requested one, and none came. We had to walk a ver, very long way to get to the reservation desk. We passed the bell stand near the checking area, and there was no shortage of bellmen just standing around. WoW!2nd. We had purchased tickets for the Luau before we left VA. We were schulded for the Luau after we got back from the cruise. When we arrived, and early, for the Luau it was not raining. When the staff member opened the doors, we were given a flower lei, and a rain poncho. I asked why the poncho? The answer because it was sprinkling. I asked are you going to still proceed with the show? The answer was yes. Really? We were seated and the rain came and went. Then a downpour. I questioned the Restaurant Manager, Catherine Caro as to why overhead covers/tarps were not put up prior, she claims they don't have the ability to do that and offered a refund. S T U P I D, P O O R, U N I N T E L L I G E N T. Everybody's food was ruined! DUMB, DUMB, DUMB. After 3 weeks, got a refund in the mail. DO NOT GO HERE FOR A LUAU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","January 6, 2019"
"From the moment we arrived, everything was wonderful. Check in was quick and once we got to our room, it was what we expected!. We stayed in the Rainbow Tower in a Marina facing room, and the view was stunning! The room itself was lovely. Pretty much every single person we spoke to was helpful and went out of their way to make our stay amazing.With two young kids, we chose the HHW mainly because of the pools! Quite simply, they were awesome! We spent a few hours every day in the pools, with the kids especially loving the one with the waterslides! All pools have plenty of lifeguards, which provides you with reassurance as a parent. On a couple of occasions we saw staff speaking to parents about needing to properly supervise their children. So they take safety seriously!Whilst food can be expensive at the HHW, we made use of the ABC Store on site, which provided a great range of cereals, fresh fruit and vegetables, sandwiches and other things parents and kids like to eat and drink! We also grabbed coffee from Starbucks (two onsite!) on a daily occasion! Can highly recommend the restaurants onsite as well, particularly the Pizza restaurant!All in all, we would definitely stay at the HHW again and highly recommend it for couples and families! I'm happy to answer any questions, so feel free to shoot me a message if you have any questions.","January 6, 2019"
"Great location. Outrageous resort fees. Expensive food for location. Structural issues regarding the tower we stayed in were not obviously addressed. That said, you never have to leave the campus to enjoy a holiday; just take out a mortgage before you travel.","January 6, 2019"
"Stay within walking distance of Waikiki without being in the crowds. With its own lagoon, pools, beach at your doorstep. Restaurants and shopping- I would definitely stay here again! We were a family with 2 teenagers and had interconnecting rooms.","January 6, 2019"
We stayed at the HHV in december 2018 for 10 days and its a beautiful property. Given hotel is massive place is crowded all the time. We got our room upgraded to the rainbow tower with ocean views and great waikiki beach. One of the best views in waikiki. Room was good as well and nothing to complain about. We got room service everyday of our stay.However our happiness was turned upside down when hotel made a mistake with my credit card where they kept on charging the upgrade+resort fees everyday which topped my card. I found this out when I try to use my card at the cheese cake factory when transaction got declined. Spent almost 2 hours on the phone to my bank and the hotels finance department. However bank took two weeks to cancel the charges and refund my money where we have well and truly back home after our holiday. This ruined remainder of our holiday as each and everytime I had to pay international fees and currency fees since I didnt carry cash. And I ran out of my backup card as well.After realising the error HHV did compansate my fees and they gave me free meals coupons. Also Luau show after I asked for it. Front office Manager Vijay was very helpful along the way and he kept me in contact throughout this bungle. He went out of his way to help us enjoy our holiday. He gave me a call even after we returned home to check that all were ok. Very appreciative of this to him.,"January 5, 2019"
"Beautiful Resort. Brought back such memories for me since I had been here about 25 years before, too. Needless to say, it has been completely updated and renovated since that time! This trip was with my husband, and we had an awesome time. So many things to do and see. (Although we had heart failure at the $20+ hamburger!) You won't be disappointed if you stay here!","January 5, 2019"
It was a nice hotel. The staff were friendly and there was a lot to do however a lot of the activities filled up hours in advance and so we were actually unable to do much. The pools were nice and the beach was nice however a little overcrowded.,"January 5, 2019"
"I had a room in the diamond head tower, which is one of the older units. It was very nice. The rooms have been updated, and are very clean. There is an enormous variety of shops, pools, eateries, lounges, activities, and more. It has a lagoon that offers lessons on surfing and paddle boarding. The beach is ala moana, and I think it is better than waikiki. Beautiful property!","January 5, 2019"
"We loved everything about the corner-room, with an awesome view! Hotel staff is and was, all-around amazing! From the Friday night fireworks, bucket-list sunsets and sunrises, food, drinks, beach(es), pool(s), relaxing, shopping, and swimming. Everything you need, is on site, or a phone call away. Many activities, to choose from, for all ages, on and off site!!! Live music, every night. There’s even a Xerox office/shipping store, with a US Post office! *My only negative experience, was the pools and hot tubs, outside of the Ali’i tower, are way too crowded.!. The Ali’i tower, has wrist bands, to make the pool exclusive, for tower guests only. There should be special wristbands, for all the pools, to keep them exclusive for paying guests. I watched many locals, taking advantage, using the cove, and open pools. ","January 4, 2019"
"Check in was super easy. They are under relatively new management, and the management is excellent. Every employee we encountered had the true aloha spirit!  When checking in, whether you are Hilton Honors or not, there is an assistant, Nichole, with an iPad helping everyone in line and the check in goes much faster. Nichole needs to continue to upper management, she is excellent! Our check in was super smooth, received an upgrade as Hilton Diamond. The restaurants and happy hours at the HHW are the best in Waikiki. The views at the Tropics Bar and Grill are superb, food is delicious, and service is friendly. Great happy hour. We also tried several other restaurants along Waikiki and loved the view from the Tropics Bar and Grill the best! Rainbow tower corner rooms have amazing views. You can see the sunrise and sunset with two balconies. Must watch the Friday fireworks at 7:45 just outside the Hilton on the beach. We've stayed here at least 5 times for weeklong vacations and always return to the rainbow tower. They also have a new elevator service that gets you to your room quickly! Pools are fun and plentiful, there is a waterslide near the Grand Vacation and overlooking the lagoon. You can use this pool while staying at the HHW. This hotel is in a great location at the end of Waikiki, but easily walkable to all of the shopping, dining and beaches along Waikiki. We actually walked along the beach with our toes in the water for a couple of dinners. Be careful, watch for the small shiny circular jellyfish late at night on the beach. They get washed up and then back to the sea. We saw them one night in plentiful as we walked back from dinner, so amazing. This hotel is centrally located, a short 20 minute drive to Pearl Harbor, beautiful hiking (Moana Falls or the Lighthouse Hike), and the best poke ever! Foodland has really delicious poke, just stop on the way from the airport, grab some sundries, check in to the HHW and you're ready to relax! Also try Tamuras for really fresh poke.Snorkeling right in front of the HHV is pretty good. I'm comparing to the Caribbean and Bora Bora. It rates fairly good for ease and convenience. What I'm glad I brought:Snorkel and mask (fins would be nice) we snorkeled every day at the hotelextra sunscreencollapsable cooler and cooziesContigo for drink on the beachreuasble shopping baganti itch cream (yes you may need it!)What I wish I had brought:a floaty or raft for the beachWhat I didn't need:high heelsOverall, it's a big hotel, beautiful gardens, we love it and will return again and again!","January 3, 2019"
"First time away from home for the holidays, but could not have asked for a better trip. The hotel was wonderful, situated on Waikike beach. Breakfast at the Tropic bar looking out on the beach delightful. Had plenty of things to do for children and adults 5 pools, paddle boarding, etc on beach. Diamond head climb to top, view breathtaking, Pearl Harbor a must, dining on and off the property wonderful. Uncles fish market a must. Menu has something for everyone, the international marketplace has a number of restaurants. The 2 we went to were terrific. Also it is a great shopping mall. I have been to Hawaii 5 times (Honolulu and 4 of the other islands. It is my favorite place to vacation and we always stay at a Hilton.","January 3, 2019"
"The check-in was the longest, most confusing and convoluted system I’ve ever experienced. Then we were berated by the hostess for standing in the wrong place, making us feel like idiots. This was the rudest woman and worst experience of our 14 days in Hawaii.","January 3, 2019"
"It had been 6 years since our last stay at this resort, there have been a few changes since our last visit, but the resort is just as good as ever. There are lots of food and shopping options right on the resort (and even more within a few blocks). We had an oceanfront room in the Rainbow Tower, wonderful views of Diamond Head and the beach. We also had great views of the Fireworks on Friday night, we didn't even have to leave our room! Room was clean and comfortable, staff was friendly and helpful. Looking forward to our next visit!","January 3, 2019"
"We would highly recommend this resort to anyone planning a winter getaway. It has everything you need to do in a single location. Lots of activities, great bars and pools, great staff that work to make your stay a fantastic family memory!","January 2, 2019"
"We stayed here for a week of our honeymoon before our cruise to the different islands. The hotel was good, big rooms and access to tv with films you can rent! The rooms had everything you needed like a fridge, iron, hair dryer and kettle. The restaurants on the resort are nice but can be quite expensive! Don’t be afraid to go out and experience other restaurants we had great ribs at Tony ramones and lovely pizza at California Pizza kitchen! Pools don’t get a lot of sun due to the big buildings but just go to the beach.A bit of advice would be to try and book your excursions by yourself! For example the Pearl Harbor one is a rip off! Just get the bus there for $5 each and it’s free to get in. The Hilton try and charge you $45 each and it’s basically an expensive taxi!! Also we queued up for over an hour at the activity desk (because the guy was trying to flirt with every female going) to be told it’s full- he didn’t call anyone or check the computer just said they’re always full. So we called them ourselves and we booked on for the next day as they did have space, this was at Kualoa Ranch which we highly recommend! Overall a nice stay and in a good location, try and check out their free show and fireworks too","January 2, 2019"
"Ridiculously overpriced for what you actually get. Parking your rental car is an absolute rip off. $43 per day for a registered guest plus an additional $40 per day ""resort"" fee is complete robbery for what you actually get. The grounds are immaculate for certain, but if you want a chair or umbrella for the beach..additional $100 felt like a third world country getting pinched for absolutely everything when the exorbitant amounts we were already paying, it should have been included. Loved Hawai'i would not recommend staying at this resort unless you intend to never leave it. ","January 2, 2019"
"We stayed in this hotel from December 17th-23rd and we had a great experience. This was a family trip with all ages, starting from 1 year old to 83 year old. This hotel accommodated us with everything we needed. We needed a wheelchair which we rented from a local rental area and it was so easy to use in the hotel. We had 2 rooms next to each other with accessible door in between. The rooms had fantastic views and they were very clean and roomy. The resort had all the fun stuff for the kids to play with and enjoy themselves. We ate most of the time inside the resort which was very convenient and easy and not too long wait. On the last day, we needed to get a late check out and the manager, Mr. Kevin, was kind enough to make that happen for us. I highly recommend this hotel for family trips. Thank you to all the personnel at the Hilton Hawaiian Village Waikiki for making our family trip special.","January 2, 2019"
"My family of four has stayed at this Hilton 3X in the last 10 years, and it won't be our last. We last stayed in April, 2018. We are Hilton Diamond members and were allowed to pick our room ahead of time, which we did on the app as they had upgraded us from a resort view to an ocean view in the Rainbow Tower. Check in was then very easy and quick. We had previously stayed in Kalia tower and Tapa tower, and when we go back I'll hope again for Rainbow Tower since it was so much closer to the beach and pools. The rooms in Kalia are newer and larger, but it is so far away from the beach that there is definitely more walking involved in getting around. Rainbow Tower rooms are smaller and older but the location definitely makes up for it. We ate both on resort and off resort and found plenty of options that were great, allergy and gluten friendly, and staff that were helpful. There are 2 ABC stores within the resort and they sell anything you need from sunscreen to cereal and my husband, who is gluten free, was able to find plenty of snacks there. We spent a lot of time at the heated Paradise pool and rented aqua bikes and SUPs in the lagoon. No need to rent a car as there are plenty of shuttles from the airport, and tons of Uber options to get around Waikiki. Next door on Ala Moana Blvd is a car rental company that you can rent one day rentals if you want to get out of Waikiki. The Starbucks on site were welcomed, and we appreciated having the 2 locations at the resort to get our early morning fix, however they don't open until 5am so if you're up super early because you're still on East Coast time, you may have to wait and join the line at the door at 5am. The beach is beautiful and the view of Diamond Head from the room balcony can't be beat. We love this resort and will be back, thanks for filling our stay with Aloha!","January 2, 2019"
