Sentiment,Review,Movie,ID
positive,  In my perspective I watch movies to have fun and entertain and this movie blow my mind with a great effects and great story it makes my imagination go wild can't wait to have our own Oasis. . .,Ready Player One,1385
positive,  In my top ten movies of all time!!,Annihilation,4013
positive,"  In very simple words: a Great ride with goosebumps, scares and disturbing scenes we have all been waiting for in a sci-fi flick ... been waiting for a while! it has a ...kinda bodysnatchers (the old one with sutherland & Nimoy) and war of the worlds (the Tom Cruise Version) mix with a little of the Star trek tng episode where geordi turns into an alien , rock like being... eerily good",Annihilation,4332
positive,  Incredible film! Hopefully the first of many to come.,Love Simon,7470
positive,"  Incredible is an understatement! The story line was so compelling and definitely put you right there with what life was like 2,000 years ago for St.Paul & Luke! Makes you feel so thankful for the gift of the Catholic Faith and for all those who were and are still persecuted for the Faith. This is a MUST SEE, especially before Easter! Deo Gratias!!!",Paul Apostle of Christ,7806
positive,  Incredible movie loved the movie and video game reference and the score was good,Ready Player One,1817
positive,  Incredible movie with gorgeous cinematography and very good acting. I was completely sucked in from the begining to the end.,Annihilation,4066
positive,  Incredible sci-fi. Must see,Annihilation,4702
positive,  Incredible spectacle! There are scenes in the first half that took my breath away. The soundtrack to this film was written by Back to the Future composer Alan Silvestri and it's fantastic. Loved it ?? ?? ?? ?? ??,Ready Player One,1618
positive,  Incredible storytelling. Perfectly dark and compelling. Life where life should not be...,Annihilation,3892
positive,  Incredible! Heart wrenching and warming at the same time - already booked tickets to see again,Love Simon,7615
positive,"  Incredible, highly reccomend. The movie was the perfect mix of heart wrenching and hilarious. Very much needed for the LGBTQA+ community.",Love Simon,7162
positive,"  Incredible, inspiring movie to everyone, especially to anyone thats LGBTQ+. Love, Simon inspired me to come out as gay. I strongly recommend everyone, no matter your sexuality, to see this movie.",Love Simon,7387
positive,  Incredible. Absolutely incredible. My imagination has been broadened just by looking at the poster. Anybody who hated this movie is a liar.,A Wrinkle in Time,2899
positive,  Incredible. I cried and laugh a lot.,Love Simon,7213
positive,"  Incredibly touching movie, especially for anyone who has lost and desperately misses a loved one. The scene with ""Coco"" at the end had me in tears but also smiles. Thank you so much Pixar, for a wonderful experience.",Coco,5171
positive,"  Incredibly touching, COCO is one of the best animations ever done!",Coco,5334
positive,"  Incredibly well done film. Dark, funny, and insightful.",The Death of Stalin,8315
positive,  Increible pelicula! Proxima ganadora de muchos premios Oscar!,Coco,5487
positive,"  Inspirational portrayal of Pauls last days in prison. A little slow in some places, but the ending makes up for any lag in the plot.",Paul Apostle of Christ,7814
positive,"  inspirational, beautiful, incredible, amazing... just a couple words i can use to describe how groundbreaking this movie was. i loved the book, so seeing simon's story come to life was just wonderful. it was a story of teen love, coming of age, friendship, and family. it has offered much needed representation and acceptance to millions around the world. i'm still in awe.",Love Simon,7309
positive,"  Instant classic! One of the rare ""I will go see this in theatres again"" films.",Ready Player One,1664
positive,  Intelligent science fiction that fills the viewer with a sense of wonder!,Annihilation,4564
positive,"  Intelligent, unique, and revolutionary",The Shape of Water,8710
positive,"  interesante, son demasiados cambios con respecto al libro pero se respeta la esencia del mismo.",Ready Player One,1609
positive,  Interesting character and exciting story. One of best Pixar flims.,Coco,5589
positive,"  Interesting story, beautiful songs and unexpected plot-twists. One of the best Disney movies I have ever seen.",Coco,5476
positive,"  Interesting subject, and the way the develop the story is quite good, kept me going on whats coming and the graphics are fantastic, kudos to audiovisuals",Annihilation,4080
positive,"  interesting, made me cry",Coco,5293
positive,  Intresting plot really makes us think about life after watching defenitly recommending it.,The Shape of Water,9034
positive,"  Inventive, colorful and genuinely moving, Coco adds another chapter to Pixar's rich filmography with a beautiful message about Family, memory and death.",Coco,5278
positive,"  Is Gnomeo and Juliet Sherlock Gnomes the worst movie ever made? No. Is the Gnomeo and Juliet Sherlock Gnomes the best movie ever made? Yes. The new installment to the best film franchise has little to no flaws and should be seen by everyone. It is truly an amazing blockbuster film that should be Oscar nominated and Oscar winning. Sherlock Gnomes is a cinematic masterpiece. You need a IQ over 200 to comprehend the genius of this movie. Now critics have been rating this film down, but those are just haters that deserve to be dabbed on to the fullest extent. They are just a bunch of Gnomist! We must stop this gnome racism!! I will stand for a 10/10 movie with no flaws get slaughtered by this Gnome inequality!!! #Gnomelivesmatter #GomeequalityNow the genius of a director, John Stevenson, provides an amazing original story about love, importance of partnership, and the current state of racism in our political news. The surprising plot twist are amazingly surprising and leaves at the edge of your seat the whole movie. And if you are wondering, yes there is at least one dab. Watching that for the first will definitely not make question your life choices and leave you asking yourself, ""What terrible life choices have I committed in my life to be here,"" yeah you won't feel like that. But remember as amazing as this movie is there is one flaw. In the ended the Characters don't fuck. Yes, yet again you will be left with the feeling of what jacksfilms left when he finished watching the emoji movie and I quote ""Blue Balls."" Now I think an appropriate ending to this film would have an ending similar to that of sausage party's. But if you are like me, or any normal person, you had your hand in your pants under your underwear, waiting for that perfect moment to ejaculate, and it never came. You will either have to wait until you get home to finish, or you could do what I did which is finish in the bathroom while the images of the movie are still fresh in your head, because if there is one word I could describe Juliet is THICCC, with 3 c's. That is why you will be left with blue balls. The characters got that junk in the trunk, if you know what I mean hehehe (even the frog). Another complaint, there is no twerking. I mean you give the character that back and you don't even make'em shake'em. But those are just minor flaws that don't really effect the film that much. Another thing that is amazing about the film is the side plot about Benny wanting to bang the frog. It is amazing little love story that I would want to see the abominations that they would call their children. The character development is also an aspect that is handled perfectly. Sherlock Gnomes and Juliet go from being assholes to not assholes. The dialogue is also superb. From the jokes to the serious moments, you will find that the dialogue will always be the most perfect thing to say in that situation. And I will go into a spoiler for a couple of these sentences so I will just say, if you have not watched this masterpiece of a film just skip over this because this film is a must watch. So anyway, there is a tragic and heartbreaking death that will definitely make you cry is you are a decent human being. If you do not cry at this scene you are a soulless and heartless human being that does not cry at all and I want nothing to do with you (asshole) not you only the people that do not cry at this scene. Which will be no one I assure you. Yes Sherlock Gnome's very own assistant Watson does break and it is the saddest moment in film history. This scene is so well done and emotional, because the director and writer does and amazing job at making love and feel for these characters. I know that when I experience this very #emotional scene I was heartbroken and just sobbing. I was crying out loud, could not believe it. That is the only spoiler in this review, I'm sorry I had to spoil that it is just the most emotional experience you will ever get to see.In summary, Sherlock Gnomes is the finest piece of cinema I have seen since Gnomeo & Juliet. It rivals and manages to beat all of Shakespeare's work (including the very play the characters are inspired by ""The Tragedy of Romeo and Juliet). It is the definition of what a cinematic masterpiece is and what films should aspire to be.",Sherlock Gnomes,8192
positive,  Is the best movie ever I would watch it again and again and again,Black Panther,1972
positive,"  Is the best movie of this year 2017, fresh humor and a good message",Coco,5470
positive,"  Is there another star I can select. What an amazing movie. Coco frustrates me that the award shows have a best animated film category as I truly believe this movie should be considered with those nominated for best film. It's a triumph from start to finish. Our whole family loved it. The stunning visuals, the fabulous music, and most importantly, the heart. There's so much heart in this film. Anthony Gonzalez as Miguel is fantastic. There's not much more to say other than see this movie (bring Kleenex) but see this movie!",Coco,5746
positive,"  It can be very difficult to make a biblical movie. There is a lot of pressure to creat a film that many would believe the source of the story to be fictional and produce a plausable narritive. This film exceeded my expectations. I really didn't know what to expect going into this film after recently viewing ""Samson,"" however, I was thankful I gave it a shot.The production of this film was above average. CGI was not overdone and the acting was inviting into simple biblical narritive that didn't overwhelm nor undercut the struggle of first century life for the believer in Jesus.I was pleased by the accuracy of the historical evidence we have and more over this story didn't attempt to make everything supernatural and mystical. It was encouraging to see the struggle of faith in Jesus as Christ was a challenge from the very beginning of the church.I'm no expert in movie reviews, but I wanted to say this film deserves a go for the person of faith. Again, this film offers a ""plausable"" account of the beginning life of the church. I don't think the message of the film is to convince you that this is what happened at the end of Pauls life. It is a fresh invitation to consider our life, our struggle and our message of the gospel of Jesus to the world we live in.",Paul Apostle of Christ,7672
positive,  It feels unique and original. It's also horrific and beautiful at the same time. Already my favourite movie of 2018.,Annihilation,3913
positive,  It had some amazing twists. It was funny when it needed to be. It needed to be serious when it needed to be. It was something new and we got to see what can happen in the Star Wars Universe. And not to mention it was Carrie Fisher's last performance. Ever.,The Last Jedi,476
positive,  iT HAS TO BE ONE OF THE BEST MOVIES I HAVE SEEN IN A VERY LONG TIME.,Annihilation,4378
positive,  It is a amazing film it has inspired me to come put and tell my peronts that i am gay. It is the nest film that i have seen in a long time.,Love Simon,7099
positive,  It is a beautiful film from which we can learn different things including not giving up our dreams,Ferdinand,5919
positive,"  It is a children's movie. The Quantum Physics is mentioned and I hope adults will investigate some of the terms, like ""frequency"" that have lessons for adults. I enjoyed the quotes and theme of the show.",A Wrinkle in Time,3222
positive,  it is a movie for people that like the universe and the power universe,A Wrinkle in Time,3168
positive,  It is a movie where we can feel the way of a each persons who can say anything about how they feeling and express theyselfs.,Love Simon,7153
positive,"  It is a very visual tripy movie. I really liked it. Smart people would enjoy these movie, the average 100 IQ audience, maybe not.",Annihilation,4796
positive,"  it is a wonderful movie able to share the love for more than videogames but the pop culture of the 80s so well., a couple of things were a little to ""scriptd"" but that was fidelity to the text.Many many details that stik to the book and didn't got explined in the movie shows dedication. I hope to see a directors cut later this year, and directors commentary ....no sequel this is a one hit wonder.",Ready Player One,1368
positive,  IT IS AMAZINGGGGG and alicia did amazing,Tomb Raider,9538
positive,  It is an amazing privilage to understand the contents of this movie.,Paul Apostle of Christ,7739
positive,  It is an impressing movie with the stunning performance of Vikander. It is the best movie in March.,Tomb Raider,10138
positive,  It is bubblegum in a beautiful Rom-Com package - everything we need for us in the LGBTQ+ community to feel just like everyone else! I cried through a solid 60% of the movie. Well done!!,Love Simon,7324
positive,"  It is missing the first few chapters of the book but that makes sense once you see the movie. They completely changed gate 2, but also understandable. I loved this book and this movie is tremendous. This one is a must see. A whole lot of fun!",Ready Player One,1316
positive,  It is rare for me to see a movie in theaters. However my girlfiriend and I both watch this movie and absolutely loved it. the sci-fi/thriller/horror themes were backed up by the visuals and universe created during the run time. I enjoy trying to figure out a movie as it goes and Annihilation catered to the need and then some. scientific minds will love this movie and its VARYING twist.,Annihilation,4076
positive,  It is really hard to make me cry. This movie made me cry so hard. Straight 5 stars,Coco,5537
positive,"  It is so refreshing to have a comedy that isn't reliant on making dirty/lewd jokes which is fine, but having an all around comedy makes it more interesting. This movie is highly entertaining and pays great tribute to the original movie while maintaining an originality of its own. The acting is great and I almost lost track of time.. That's how you know you're really enjoying a movie. Highly recommend this movie!",Jumanji,6573
positive,  It is such a good movie and honestly just such an amazing adaptation and I'm just so glad this movie exists!!!,Love Simon,7621
positive,  it is the best what i seen in 2018,Coco,4918
positive,"  It is the first movie i have to give a socre in this page, it made cry a lot as I did not before. I would like to give a better opinion but I would not find the correct words #COCO",Coco,4920
positive,"  It is visually breathtaking, emotionally stimulating, touching, & most of all FRESH, FRESH, FRESH! How nice to see something different than a cookie cutter script and film. A must see.",A Wrinkle in Time,3232
positive,  it looks so cool i want to see so bad....,Black Panther,2295
positive,"  It may not be the best of Pixar, but Coco redeemed the name Pixar, and it's respect has been finally restored to this colorful animation, with a bucket filled of plot twists and silly voice acting. It may be similar to the other movie: ""The Book Of Life"", however, Coco attains to remain it's own originality, and sticks to it's mixed animation and turns it to a delight. Pixar has restored my faith in it's power.",Coco,5791
positive,"  It might seem like a daring move to make a 'children's' film about death - but yet again Pixar prove they can make a film about anything and still make it outstanding. With an original, sweet story, gorgeous visuals, wonderful music and genuine Mexican representation, Coco is a beautiful, magical film that can't fail to delight audiences worldwide - an absolute masterpiece. Bring some tissues, but get ready for one of your new favourites.",Coco,5282
positive,  It respected the first one in the best way possible!,Jumanji,6994
positive,  It set the grounds for a lot of good things to come!,Tomb Raider,10255
positive,"  It starts off a little slow, but it gets good",Paul Apostle of Christ,7796
positive,"  It touches the heart and gives a very real glimpse to the very real world of The Remembered. While it is deeply rooted in tradition, it shows a range of actors that actually have some ties to the story being told. �Orale!",Coco,5342
positive,  it was a cool movie. very creative.loved every minute of it.,Ready Player One,980
positive,  It was a fantastic movie best Iseen so far,Coco,4922
positive,"  It was a good flick. I liked out better than the original tomb raider.... more believable storyline in places, well balanced action scenes.",Tomb Raider,10040
positive,"  It was a good movie. Best movie of the year? IDK. But it was pretty good. It could have BENEFITED from more visual appeal - it could have been more beautiful than it was. Also, the fish man looked VERY fake. Like a muppet actually. I mean they needed Avatar level effects for the fish man, but failed, so he looked fake.",The Shape of Water,8554
positive,  It was a good movie. My wife and I enjoyed very much.,The Last Jedi,406
positive,  iT WAS a great family movie. My kids enjoyed it and so did I.,A Wrinkle in Time,3730
positive,  It was a great movie! If you want a good laugh this is the movie for you!!! Domhnall Gleeson did an amazing job! James Corden and Daisy Ridley were spectacular as well! I loved the movie so much!,Peter Rabbit,8000
positive,  It was a great movie. I personally like it better than the other 2,Gods not Dead,6079
positive,"  It was a little forced at the start... But evolved into something quite spectacular and mysterious. The movie can really make you ponder one's own biological existence and what makes us individuals, yet collectives.",Annihilation,3964
positive,  It was a much better version compared to the 2001 movie-- much better for young girls to see. not over sexualized.,Tomb Raider,9962
positive,  It was a really enjoyable movie even being a kid's movie. I really liked it. Very funny,Peter Rabbit,7880
positive,  It was a really fun movie and really felt like the games on edge powerful tension.,Tomb Raider,10303
positive,"  It was a really great movie, I highly recommend seeing it",Love Simon,7556
positive,  It was a really well done movie. A must see!!,Paul Apostle of Christ,7811
positive,"  it was a thrilling action romance movie, with many twist and turns i would recamend it to all.",Ready Player One,1422
positive,"  it was a thrilling action romance movie, with many twist and turns i would recamend it to all.",Ready Player One,1426
positive,  It was a very good movie that had a great message for anyone in the LGBT community,Love Simon,7349
positive,  It was a very good to see! It will make you cry for sure!,Coco,5779
positive,"  It was absolutely visually amazing. Lots of 80's nostalgia, which I am a fan of. Another thing I enjoyed was, it actually made you feel like you were in an actual Virtual Reality game.",Ready Player One,1235
positive,"  It was alright, still think Tom Holland's uncharted will be better.",Tomb Raider,10333
positive,  It was amazing i loved how we got to see such amazing technology but one thing i didn't really like was how there was just so much instant death,Black Panther,2380
positive,"  It was amazing movie probably the best movie I have seen in a long time!! It had perfect plot twists,great characters, great visuals and attention to detail for the image quality and an amazing lesson to teach.",Coco,5137
positive,"  It was amazing. I was sobbing the entire movie. The visuals are stunning and the performances of the actors are superb, especially storm reid as me'g and reese witherspoon aS mrs. whatsiT. Dont buy into these cynical naysayers. See It for yourself! Its a beautiful movie and will now forever be kne of my fscorites!!",A Wrinkle in Time,3830
positive,  It was awesome hearing jumanji being the biggest movie seller ....definitely an awesome movie ...congrats to the amazing cast,Jumanji,6964
positive,  It was better than TLJ,Jumanji,7028
positive,"  It was cute, it was romantic, it was heartwarming. The way the e-mails were integrated into the narrative was very creative, and I love that we follow the inside of Simon's mind as well as what is actually happening. It was hilarious, and a pleasure.",Love Simon,7633
positive,  It was different which I liked,Sherlock Gnomes,8154
positive,"  It was every thing I was hoping to see in a Tomb Raider movie. Action, adventure, some puzzle solving, and of course some tomb raiding",Tomb Raider,9542
positive,"  It was everything a Lara Croft movie should be. She has Stamina, A great Story, and now i can't wait for a sequel! Awesomesauce!",Tomb Raider,9390
positive,"  it was fantastic, i loved it, felt like I played a whole video game in a two hour slot,and lots of challenges from the first games in there. I loved how the movie didn't directly jump into the wild, starts off with life in London, and very happy with the fox race. It gives it more as a film. Very impressed with how they did it, think it'll open up the franchise to people who have never played it before too, just a great stand alone film, but also good for existing fans. very happy",Tomb Raider,10143
positive,  It was fun to watch. But Jumanji 1 was the best,Jumanji,6840
positive,  It was great fun! Haven't laughed that hard in a movie since I was a kid.,Jumanji,6203
positive,"  It was great to find a movie that all three of my kids could get into even though one typically likes cartoons, one is a ""tween"" and wants characters, and the other is fifteen and often disinterested in films. I was thrilled that this wasn't the same as the original and jokes about the new generation on their cell phones in class had me laughing.",Jumanji,6740
positive,  It was great watch it made me cry my heart out it was wonderful,A Wrinkle in Time,3774
positive,"  It was great, plot is not the best one out there but the overall direction and pace of the movie feels on point, Alicia made a stunning performance.",Tomb Raider,9558
positive,  It was great. My favorite part was how the guitar playing was accurate.,Coco,4956
positive,  It was heartfelt. It's a true love story for our time.,Love Simon,7608
positive,"  It was hilarious and fun! Loved how everything wrapped up, and it gave a nice message.",Jumanji,6952
positive,  It was nice to see a different take on the movie I enjoyed watching. It was hilarious and kept me entertained.,Jumanji,6747
positive,  It was okay but book is the best but This one is kind of not that bad when this movie come out a blu ray and dvd l going to buy it??,A Wrinkle in Time,3144
positive,"  It was perfect. I laughed, i cried, and now all i want to do is watch it again. I didn't want it to end.",Love Simon,7245
positive,  It was quite clever of the writers to show the intelligence of the game had evolved from just capturing the player's inquisitive nature of the board game and turn it into a modern day video game which was more likely to peak the player's interest. The storyline followed the same entrapment theme as the original movie and incorporated the 1st films remnants which was inspired. My son and his friends absolutely loved it. Thumps up!!,Jumanji,6839
positive,"  It was so good! It covered everything beautifully. It was hilarious, and the characters were lovable.",Love Simon,7175
positive,  IT WAS SO GOOOOOOOOOOOOOOOOOOOOOOOOD,Love Simon,7518
positive,  It was so overwhelming. Made me cry for several times while watching. A good mix of comedy and romance. It is a must see movie! Bring your friends and family!,Love Simon,7398
positive,  It was such a good I made me laph and cry it was a great start to 2018,Coco,5260
positive,"  It was such a wonderful movie. It showed the struggles of teenage hood, but also how hard it can be to be different then others and how important it is to how wonderful friends and bonds. I hope this movie continues to inspire gay people to tell their friends and family and realize that it is okay to be gay.",Love Simon,7389
positive,"  It was the best animated movie I have ever seen and I'm very happy it honors my country's tradition and culture. The ending was simply perfect and took the time to enjoy every part of it. Every detail was amazing and new, I'm very glad I saw it.",Coco,5690
positive,  It was the best movie ive ever seen in awhile,Love Simon,7358
positive,  It was truly amazing and such a good film. this should have way higher ratings.,Tomb Raider,10018
positive,  It was way better than I thought it would be. Jack Black was great,Jumanji,7085
positive,  It was what Pixel tried to be ...,Ready Player One,1213
positive,"  It wasn't nearly as good as the book, but I loved that Spielberg made it a little different for the fans of the book. Very well done!",Ready Player One,1852
positive,"  It wasn't the book, but it was still effective and very artfully done. the acting was amazing, especially from the child characters. it was clear that a lot of heart went into this film.",A Wrinkle in Time,3621
positive,"  It's *P.E.R.F.E.C.T* Critics can go to hell. Only your own opinion is important, and as a fan, I was spoiled as hell with this movie. Loved the movie, love this new Lara.",Tomb Raider,10097
positive,  Its a beatiful movie and it tell a thing not especifically and i love it,Love Simon,7588
positive,  its a beautiful movie,The Shape of Water,9130
positive,  its a better game game then people think it is...,Tomb Raider,9443
positive,  it's a brilliant movie. As long as you see it as a background movie.,Tomb Raider,9788
positive,  It's a cute love story. Fro. Start to finish it's all in good spirits. Great soundtrack to it. All the actures were great. Good direction. Made me cry ?? which says a lot. For sure one of my favorites.,Love Simon,7519
positive,  It's a funny thing that a animation can make us cry like a baby.,Coco,5546
positive,  its a good movie that you need to go see,Tomb Raider,9827
positive,"  It's a good movie.this movie. despite being predictable, it is still good and the experience is unforgettable.to remember.",Coco,5325
positive,  It's a great and very funny movie. loved it,Ready Player One,1658
positive,  It's a great movie with great plot points. If i had the budget for it I would see it again 20 times!,Ready Player One,1707
positive,"  It's a great movie! Funny, creative, and full of meaning.",The Last Jedi,590
positive,"  It's a masterpiece with tones of tragedy, black humor and rustic-soviet elegance.",The Death of Stalin,8310
positive,"  It's a must see. Reminds me of an 80's John Hughes movie. You aren't going to die with laughter but it's funny. You aren't going to exactly relate to one of the characters but you'll want to. And you'll leave thinking it was pretty good but it will continue to run through your brain as you think about what a big deal this movie is for the LGBT community and that some day, it won't be. The movie could also serve as a PSA for all parents.",Love Simon,7616
positive,  It's a tear jerker. Beautiful scenes. Plot twists. amazing animation.,Coco,5456
positive,  It's a very good movie directed by a genius director!!!! they explained so well the history that everybody can understand all the scenes!!!!!!,The Shape of Water,9154
positive,  It's a very neat movie. None of the scenes is dispensable.,Annihilation,4613
positive,  It''s a WELL done movie with a lesson of life and the best performance of Reese Witherspoon ever she alone should get a nomination for this movie,A Wrinkle in Time,3721
positive,  its actually a good film,Ferdinand,6007
positive,  it's amazing! I love Alicia playing Lara! I love the director of the movie and the production of art! but the script could be better,Tomb Raider,10336
positive,  It's ashamed that people still mock our Lord for he is good. Jim Caviezel that served the Lord with all his heart is being condemned in Hollywood for taking the biggest role of his life. The Lord knows who is good and who served him with no question. Hollywood may shut the door on Jim Caviezel but the Lords heavenly kingdom welcomes him with open arms. God Bless you Jim Caviezel.,Paul Apostle of Christ,7854
positive,"  It's awesome movie. My 7 years old boy love it. What a Beautiful story, music, characters and cute Gnoms! Especially it is not much violence and hatred. Those have children should bring them to see. We will watch it again.",Sherlock Gnomes,8196
positive,"  It's been 25 years since Philadelphia. This should be the subtitled: ""A John Hugh's movie for the modern age"". The characters are quirky and likeable. There is that teen party without adult supervision. Love Simon has some whip funny lines. The performances are all strong. Nick Robinson as the titular character is particularly empathy-worthy. There have been a number of gay youth coming of age movies over the years, and my main worry half way through this one is that it would not have the wounded angst that makes a movie of this type hurt so good. Alas not to worry. The open heartache is slightly gut wrenching. And the movie nicely rounds out to salve it all over. I was expecting a Biloxi Blue's reveal but was pleasantly surprised once again. For tonality, I like that this one is slightly lighter than that genre cousin, ""Perk of Being a Wallflower"". I know it was a preview screening, but it was one of the first times I have had an audience applaud since the Hulk tossed Loki around in Avengers. Enough of referencing other movies. I will mention an old trope of mine. It's about movie rhythm; The beginning, middle, ending and pacing; The lack of meaningless car-chases which are pretty much not a part of anyone's real life. These are the things that help make a movie good, and this one great.",Love Simon,7583
positive,"  It's been exactly 2 months since the premiere of COCO in my country, Argentina, and I'm still surprised every time I see it. Let's start talking about the story defining it with a single word: unique. unique with its characters, the relationships between them, the twists that history has that, despite being predictable (except for the unexpected twist of the movie's climax) is still a story that catches you and is one of the most Exciting and sensitive that I have seen in my life. I also love that when you talk about life after death, you never talk about a religion, I still present it as something that we should all do: remember all the people who have made our family and also those who have achieved a positive change in our livesWith respect to animation, there are only two words to describe it: visually beautiful. The characters, the world of the dead, the shadows, the contrasts, the movements, the small details, like the vibration of the strings on Miguel's guitar, are perfectly made without encountering the slightest error. We can also see the many Easter eggs we can see in the movie: the luxo ball, the poster of the incredible, the toy story characters and looking for nemo (which appear as toys and alebrijes), among other things.Finally, I will finish with the music talking about the unique and incomparable Michael Giachino. Achievement mix the Mexican music with the Hollywood production in a spectacular way. Achieve creates a climate both to make us laugh and make us cry. And we were left speechless with the songs of the movie like ""Recuerdame"", ""un loco"", ""juanita"", among others.The truth is that I take my hat off with Pixar because every movie they make makes us surprise. I also applaud them after taking 6 years to make this movie to be a great representation of the Day of the Dead of Mexico and the Mexicans received it in such a good way that it became the highest grossing film in its history. I hope you continue to surprise us and give us those messages so essential in the present in which we live as ""The family is first"" ""follow your dreams"" and ""seize your moment""",Coco,4976
positive,  It's better when you are drunk,Jumanji,6800
positive,  IT'S BY FAR THE BEST MOVIE AND IS SO WORTH WATCHING.This movie will make you feel so emotional and I can so relate to it. It's just so adorable and it's so well crafted. I love it :),Love Simon,7171
positive,"  It's clear to me that most of the people in the ""Not Interested"" section seem racist as h*ll. All I see most of them saying that it's impossible for this movie to have gained critical praise and that it's an SJW conspiracy. A movie with an all Black cast can only be bad or average? Besides, this is no propaganda movie, it's a Marvel film that is SET IN AFRICA and doesn't intend to be anything more than that, and I'm looking forward to it.",Black Panther,2874
positive,  It's fun and funny. I laughed out loud a few times and the kids were entertained.,Peter Rabbit,7939
positive,"  It's fun, fun, fun. The acting is good, the story is good, it's pure entertainment. God bless Robin Williams but this one is better. And I've missed you Amy Pond!",Jumanji,6693
positive,  Its funny and enjoyable movie including alots of fun in thid movie..!! But i don get it why its need to be PG13 nothing is so wrong on that movie...!!!,Peter Rabbit,7907
positive,"  It's great for young kids. However, your 12+ year olds might find it boring. Extremely cute movie though! If you have kids 10 and under, hop to this movie quickly. They'll love it!",Peter Rabbit,8055
positive,  its honestly my favorite movie some parts were a little unbelievable but its a high school Rom com so what do you expect,Love Simon,7188
positive,"  It's just fantastic that Del Toro's movies have such deep layers that go beyond the joy that a story like ""The Shape of Water"" provides. You can watch it just for the amusement or you can actually see beyond that and simply learn.",The Shape of Water,9275
positive,  It's like an Abe Sapien origin movie!,The Shape of Water,9012
positive,  It's much better than the other two I like the new girl she is more serious the best tomb raider movie ever I hope there is another,Tomb Raider,9656
positive,  It's my favourite pixar now. Everything set up is paid off and it's full of twists. The story captures the Mexican cultural background and I was inmersed into the world of the story.,Coco,5399
positive,  It's nonstop fun with comedy for everyone!!!!!!,Peter Rabbit,7974
positive,  It's rare when a sequel tops the original,Jumanji,6671
positive,  Its really good but wont beat the original the layout its good,Jumanji,6806
positive,"  It's really refreshing seeing such thought provoking, original, Interesting and beautiful Sci fi movies contrasting the generic pulp THAT's being MASs-produced nowadays. Excellent WORk and a great cinematic experience.",Annihilation,4279
positive,"  Its sad that some trolls are trying to give negative ratings to this movie without even watching it. I saw the audience score, it was 77%, then it went to 56%, then 65% and then again to 57%.This movie was very heart warming and I really liked it. I never thought that ever in my life I would think that an animated bull would be the cutest character ever. 1st and 3rd acts were great, 2nd act which was the middle portion was hit and miss, but for some reason every time the horses were on the screen, I couldn't help but smile because of their accent and dialog. Overall a really Good movie.",Ferdinand,6029
positive,"  iT's so good to watch an anti sjw movie, this movie is a slap in the face to feminists.",Jumanji,6136
positive,"  It's Steven Spielberg, duh.",Ready Player One,1818
positive,"  It's the best auteur driven ""mainstream"" film out there, that may not outlive Del Toro's previous masterpiece Pan's Labyrinth but may actually be a better film, having been sculpted from pure soul and an outsize imagination.",The Shape of Water,9325
positive,"  its the best movie that could ever by made of this particular book - one that blew my mind at age 14. in our forties now, the friends that I went with had mostly read the book and we loved it and were choked up by several scenes. friends that hadn't read the book weren't feeling it, though, so it may not work without the context.",A Wrinkle in Time,3649
positive,"  It's the teen classic of this decade, just like The Breakfast Club was for the 80s!!! The characters are as rich, the storylines are even more authentic! and most of all the actors do a wonderful job of bringing out what today's teenagers feel! I mean I was surprised by the amount of caliber they had for a teen movie but only the great movies do and Love, Simon easily sits on the SAME PEDESTAL as The Breakfast Club (1985)!",Love Simon,7614
positive,  It's totally awesome. A fantastic experience in the Oasis.,Ready Player One,956
positive,"  It's wonderful! pRODUCED BY ELTON JOHN! sTARS jOHNNY dEPP, Mary J. Blige, Michael Caine, ozzy freaking osbourne and Maggie smith! so. Much. fun.",Sherlock Gnomes,8194
positive,  It's your typical coming of age film with the most delightful of twists. Get ready to have all the feels!!!,Love Simon,7631
positive,  I've actually never rated a movie before but i felt like I should on this one! Go watch it! My wife didn't want to see it but she actually ended up really liking it. It's a great movie and worth your money and time!,Ready Player One,1542
positive,"  I've been bible thumping for 35 years. The movie is excellent!!!; everyone should see it; there are some nitpickers who will attack any Christian movie; I think a lot of those who attack this movie are nothing but atheist trolls who hate anything Christian. If you are a Christian or don't hate Christians, then this is the movie to see. Don't listen to Pharisees who will find some iota in the movie that they say isn't 100% biblically accurate. The movie is the best Christian movie of 2018, and for the last 10 years for that matter.",Paul Apostle of Christ,7757
positive,"  I've been to see this yesterday evening after 30 long horrible minutes of being stuck in a cold queue. But never mind that!Everyone comes to the cinema expecting a lovely storyline, a talented cast, non-stop humour, and even better - James Corden. This movie has a lot of that.Yes, I have to be honest, I've enjoyed this movie from start to finish! Even the audience seemed to have enjoyed it! If it was just a cartoon movie, I wouldn't like it at all.But it seems to me that this is better and funnier than The Emoji Movie.I'm not into reading the original Peter Rabbit books, granted, but this film really shows that Peter Rabbit is a sweet character, even though he might not be the same as Paddington.Seriously, if you miss this film, you'll be having a meltdown!",Peter Rabbit,7919
positive,  I've never remotely teared up in a Pixar movie. This had me ballin!,Coco,5661
positive,"  I've not seen the other two movies in the franchise, but I loved this movie when I wasn't expecting to like it. Downside was chewing my nails down to nothing when it was stressful. The movie shows Christians living life, making mistakes and finding a way to live their faith in a very real way.",Gods not Dead,6087
